2018-12-31T00:08:42,338792000,60.75212,-151.30756,0.1,-73.8,44.0
2018-12-31T00:08:45,367137170,59.60504,-151.42184,0.1,-54.9,511.0
2018-12-31T00:08:47,369701000,59.35232,-152.18413,17.8,0.0,3.0
2018-12-31T00:08:48,366342000,61.1125,-146.37745,0.7,102.5,89.0
2018-12-31T00:08:50,368013040,60.69652,-151.42505,2.9,-149.7,274.0
2018-12-31T00:08:52,366444090,57.7782,-152.41341,1.0,14.9,223.0
2018-12-31T00:08:52,367031440,57.78691,-152.41026,0.1,-110.7,511.0
2018-12-31T00:08:53,367427730,57.78803,-152.39986,0.1,-59.2,511.0
2018-12-31T00:08:54,367157580,57.78564,-152.41045,1.4,-55.3,511.0
2018-12-31T00:08:54,368023120,61.11257,-146.37931,0.8,94.2,511.0
2018-12-31T00:08:55,338205000,60.78422,-148.22207,15.7,-132.9,278.0
2018-12-31T00:09:03,351925000,57.92017,-151.41597,10.6,-62.2,344.0
2018-12-31T00:09:08,366888920,61.08785,-146.42182,4.1,115.3,109.0
2018-12-31T00:09:10,369332000,61.11249,-146.38061,0.8,67.3,103.0
2018-12-31T00:09:13,368019250,59.6173,-151.36525,5.1,47.2,46.0
2018-12-31T00:09:18,367001230,59.60541,-151.42264,0.1,-55.2,511.0
2018-12-31T00:09:18,367310500,59.60506,-151.42111,-0.1,-49.6,302.0
2018-12-31T00:09:18,367438220,59.60546,-151.42325,0.1,-53.6,511.0
2018-12-31T00:09:24,367038440,58.18277,-153.369,7.0,-188.6,221.0
2018-12-31T00:09:25,367507830,57.77756,-152.4123,0.1,-79.2,511.0
2018-12-31T00:09:27,367426420,57.77815,-152.4134,0.1,-53.0,511.0
2018-12-31T00:09:32,367010000,60.55873,-147.89739,3.7,114.1,112.0
2018-12-31T00:09:35,338129000,59.60576,-151.42563,0.2,77.7,511.0
2018-12-31T00:09:36,366941780,57.78312,-152.41209,4.2,91.4,78.0
2018-12-31T00:09:37,367310500,59.60507,-151.42111,-0.1,-49.6,302.0
2018-12-31T00:09:37,369332000,61.11252,-146.38038,1.0,86.2,106.0
2018-12-31T00:09:38,366342000,61.11247,-146.37712,0.8,115.0,95.0
2018-12-31T00:09:38,368013040,60.69613,-151.42657,4.6,-178.5,246.0
2018-12-31T00:09:39,366941780,57.78312,-152.41196,4.2,88.8,75.0
2018-12-31T00:09:39,367438220,59.60542,-151.42334,0.1,-55.1,511.0
2018-12-31T00:09:40,368017000,61.11418,-146.39691,8.8,66.7,67.0
2018-12-31T00:09:40,369701000,59.3569,-152.18415,17.7,-50.6,3.0
2018-12-31T00:09:41,366888920,61.08765,-146.4206,4.1,104.1,100.0
2018-12-31T00:09:41,367324000,57.77769,-152.41632,0.1,-56.6,511.0
2018-12-31T00:09:41,367400220,60.75498,-151.30737,0.7,169.6,58.0
2018-12-31T00:09:42,367010000,60.55869,-147.89708,3.2,126.4,113.0
2018-12-31T00:09:43,368019250,59.61779,-151.36423,5.2,46.3,45.0
2018-12-31T00:09:44,338205000,60.78461,-148.22929,15.6,-133.5,277.0
2018-12-31T00:09:44,367427730,57.78811,-152.39998,0.1,-57.3,511.0
2018-12-31T00:09:44,368023120,61.11254,-146.37887,1.0,100.8,511.0
2018-12-31T00:09:45,351925000,57.92219,-151.41692,10.5,-64.7,346.0
2018-12-31T00:09:45,367038440,58.18228,-153.36982,7.1,-188.7,220.0
2018-12-31T00:09:46,338320000,57.78644,-152.41466,0.1,14.0,511.0
2018-12-31T00:09:46,368025440,60.64368,-147.45523,0.1,-181.4,55.0
2018-12-31T00:09:53,366444090,57.77824,-152.41349,1.0,-193.3,224.0
2018-12-31T00:09:57,367157580,57.78601,-152.41039,0.7,-55.3,511.0
2018-12-31T00:10:11,367379340,57.77841,-152.41203,0.1,-53.9,511.0
2018-12-31T00:10:39,367369840,57.78374,-152.42517,0.1,-58.1,511.0
2018-12-31T00:10:41,368013040,60.69492,-151.42865,6.1,-196.9,216.0
2018-12-31T00:10:41,368017000,61.11513,-146.39226,8.7,65.6,66.0
2018-12-31T00:10:42,366888920,61.08752,-146.41821,4.2,92.8,92.0
2018-12-31T00:10:42,366941780,57.78354,-152.40995,4.0,60.7,57.0
2018-12-31T00:10:43,367010000,60.55821,-147.89523,3.2,113.6,112.0
2018-12-31T00:10:46,367137170,59.60501,-151.42183,0.1,-56.3,511.0
2018-12-31T00:10:46,367310500,59.60508,-151.42111,-0.1,-49.6,303.0
2018-12-31T00:10:46,367426420,57.77817,-152.41331,0.1,-57.1,511.0
2018-12-31T00:10:46,369701000,59.36235,-152.18408,17.6,0.0,2.0
2018-12-31T00:10:47,367001230,59.60545,-151.42273,0.1,-55.4,511.0
2018-12-31T00:10:47,369332000,61.1125,-146.37967,1.0,96.5,113.0
2018-12-31T00:10:48,366342000,61.11226,-146.37657,1.0,123.1,98.0
2018-12-31T00:10:50,338205000,60.78514,-148.23899,15.6,-133.3,277.0
2018-12-31T00:10:50,367438220,59.60541,-151.42324,0.1,-55.0,511.0
2018-12-31T00:10:51,367324000,57.77766,-152.41633,0.1,-65.2,511.0
2018-12-31T00:10:51,367400220,60.75478,-151.30701,0.8,132.2,67.0
2018-12-31T00:10:53,368019250,59.61896,-151.36185,5.2,45.3,44.0
2018-12-31T00:10:54,351925000,57.92544,-151.41827,10.6,-61.7,346.0
2018-12-31T00:10:54,366830940,57.77711,-152.41228,0.1,-55.5,511.0
2018-12-31T00:10:54,367157930,60.1205,-149.43711,0.1,-155.7,511.0
2018-12-31T00:10:54,368023120,61.11247,-146.37821,1.0,108.1,511.0
2018-12-31T00:10:55,367319530,57.77883,-152.41036,0.1,-65.3,511.0
2018-12-31T00:11:08,368127000,61.08897,-146.39437,1.0,-54.6,281.0
2018-12-31T00:11:10,367668110,57.77882,-152.41207,0.1,-159.4,511.0
2018-12-31T00:11:23,366444090,57.77812,-152.41345,0.5,-193.3,224.0
2018-12-31T00:11:24,367157580,57.78587,-152.41054,0.3,11.4,511.0
2018-12-31T00:11:43,366941780,57.78422,-152.40822,4.1,48.6,52.0
2018-12-31T00:11:43,367405090,57.78668,-152.41001,0.1,-58.4,511.0
2018-12-31T00:11:43,368013040,60.69318,-151.4304,7.1,200.6,187.0
2018-12-31T00:11:47,367310500,59.60507,-151.42109,-0.1,-49.6,302.0
2018-12-31T00:11:47,369701000,59.36697,-152.18408,17.5,0.0,3.0
2018-12-31T00:11:50,366888920,61.08748,-146.41536,4.3,88.8,91.0
2018-12-31T00:11:50,367031440,57.78692,-152.41024,0.1,-110.7,511.0
2018-12-31T00:11:50,368017000,61.11635,-146.38697,8.7,64.2,65.0
2018-12-31T00:11:53,367010000,60.55774,-147.89298,4.3,120.7,111.0
2018-12-31T00:11:54,367400220,60.75474,-151.30694,0.4,-127.9,35.0
2018-12-31T00:11:55,338205000,60.78563,-148.2485,15.4,-133.5,277.0
2018-12-31T00:11:57,367755420,57.77832,-152.41373,0.1,-56.7,511.0
2018-12-31T00:11:57,369332000,61.11252,-146.37917,0.6,89.2,126.0
2018-12-31T00:11:58,366342000,61.11198,-146.37611,1.1,171.1,110.0
2018-12-31T00:12:01,338792000,60.75212,-151.30756,0.1,-87.3,42.0
2018-12-31T00:12:02,368019250,59.6201,-151.35947,5.2,46.3,46.0
2018-12-31T00:12:03,368023120,61.11233,-146.37771,0.6,133.3,511.0
2018-12-31T00:12:04,351925000,57.92876,-151.41968,10.6,-63.2,344.0
2018-12-31T00:12:05,338129000,59.6057,-151.42575,0.3,77.7,511.0
2018-12-31T00:12:05,367507830,57.77755,-152.41233,0.1,-73.8,511.0
2018-12-31T00:12:24,368033930,60.64408,-147.45441,0.5,166.3,511.0
2018-12-31T00:12:33,367385840,57.78609,-152.41068,0.1,16.8,511.0
2018-12-31T00:12:45,368013040,60.69114,-151.43142,7.6,186.1,161.0
2018-12-31T00:12:46,368025440,60.64362,-147.45556,0.2,-174.0,71.0
2018-12-31T00:12:48,366444090,57.77821,-152.41342,1.1,26.2,224.0
2018-12-31T00:12:53,366941780,57.78507,-152.40621,4.2,54.1,58.0
2018-12-31T00:12:53,369701000,59.37247,-152.18393,17.5,0.0,3.0
2018-12-31T00:12:55,367157580,57.78573,-152.41082,2.3,188.6,511.0
2018-12-31T00:12:58,367310500,59.60507,-151.42112,-0.1,-49.6,303.0
2018-12-31T00:12:59,366888920,61.08745,-146.41268,3.6,93.5,80.0
2018-12-31T00:13:00,368017000,61.11758,-146.38186,8.6,62.3,62.0
2018-12-31T00:13:01,338205000,60.78614,-148.25806,15.4,-133.4,277.0
2018-12-31T00:13:01,367400220,60.75488,-151.30723,0.8,-86.6,16.0
2018-12-31T00:13:02,338792000,60.75214,-151.30759,0.1,-80.4,44.0
2018-12-31T00:13:04,367427730,57.78808,-152.39997,0.1,-66.5,511.0
2018-12-31T00:13:06,367426420,57.77811,-152.41332,0.1,-50.7,511.0
2018-12-31T00:13:06,369332000,61.11252,-146.37898,0.2,83.5,138.0
2018-12-31T00:13:07,367137170,59.60502,-151.4218,0.1,-55.4,511.0
2018-12-31T00:13:08,366342000,61.11167,-146.37621,0.7,193.8,124.0
2018-12-31T00:13:09,367438220,59.60545,-151.42333,0.1,-53.9,511.0
2018-12-31T00:13:10,367189280,57.77833,-152.41423,0.1,-74.7,511.0
2018-12-31T00:13:13,368019250,59.62126,-151.35698,5.2,47.4,47.0
2018-12-31T00:13:14,351925000,57.93206,-151.42125,10.7,-64.3,345.0
2018-12-31T00:13:15,366830940,57.7771,-152.41231,0.1,-56.0,511.0
2018-12-31T00:13:30,338129000,59.60561,-151.42573,0.5,77.7,511.0
2018-12-31T00:13:37,367589770,57.78576,-152.41679,0.1,25.6,511.0
2018-12-31T00:13:39,368021610,60.6433,-147.46843,0.4,7.3,78.0
2018-12-31T00:13:51,368013040,60.68881,-151.43122,7.9,173.6,154.0
2018-12-31T00:13:59,369701000,59.37788,-152.18388,17.5,0.0,3.0
