369332000,2018-12-31T00:00:36,61.10810,-146.36541,8.0,-136.1,273.0,,,,,0,,,,,B
368053210,2018-12-31T00:01:29,57.77779,-152.41360,0.0,51.6,225.0,,,,,15,,,,,A
366941780,2018-12-31T00:06:19,57.78417,-152.41692,3.1,132.5,130.0,PROVIDER,IMO7437654,WDB7392,30,15,32,9,,,A
368066590,2018-12-31T00:01:48,61.22490,-149.90921,0.0,-192.1,124.0,,,,,0,,,,,B
338604000,2018-12-31T00:00:55,57.77766,-152.41331,0.0,147.6,511.0,SEAMAC,IMO0525516,WCY6757,0,15,30,10,0.0,0,B
368023120,2018-12-31T00:01:54,61.11275,-146.38317,1.2,93.8,511.0,,,,,15,,,,,B
366727880,2018-12-31T00:02:20,57.77810,-152.41378,0.0,-49.6,511.0,INCENTIVE,IMO8857019,WDJ7799,30,15,32,7,,,B
367011410,2018-12-31T00:07:52,59.60614,-151.42492,0.0,0.0,511.0,KUSTATAN,IMO8856510,WAJ6882,30,0,26,8,,,B
367157580,2018-12-31T00:00:58,57.78570,-152.41056,1.4,199.4,511.0,POINT OMEGA,,WDD5390,30,,20,6,,,B
367157930,2018-12-31T00:02:43,60.12054,-149.43712,0.1,-155.3,511.0,MARY J,IMO7943548,WDD5406,30,0,22,7,,,B
366727880,2018-12-31T00:03:31,57.77812,-152.41379,0.0,-49.6,511.0,INCENTIVE,IMO8857019,WDJ7799,30,15,32,7,,,B
366691880,2018-12-31T00:03:36,57.78833,-152.39864,0.1,-167.9,511.0,GOLDEN FLEECE,IMO7932393,WSC2259,30,7,27,8,,,B
367157580,2018-12-31T00:04:55,57.78552,-152.41051,3.1,184.4,511.0,POINT OMEGA,,WDD5390,30,,20,6,,,B
366727880,2018-12-31T00:09:20,57.77808,-152.41379,0.0,-49.6,511.0,INCENTIVE,IMO8857019,WDJ7799,30,15,32,7,,,B
368019250,2018-12-31T00:05:43,59.61424,-151.37221,4.2,46.3,49.0,,,,,0,,,,,B
