2017-01-02T02:54:01,367552230,43.52329,-68.99108,2.0,127.2
2017-01-02T02:42:29,367552230,43.52467,-68.9951,2.5,125.1
2017-01-02T02:55:29,367552230,43.52311,-68.99066,2.0,-133.8
2017-01-02T02:56:30,367552230,43.52296,-68.99032,1.6,121.8
2017-01-02T02:45:32,367552230,43.52432,-68.99406,1.6,113.2
2017-01-02T02:33:30,367552230,43.52601,-68.99826,4.5,-84.7
2017-01-02T02:36:59,367552230,43.52553,-68.99698,1.2,147.8
2017-01-02T02:43:59,367552230,43.5245,-68.99458,1.9,139.6
2017-01-02T02:48:01,367552230,43.524,-68.99316,1.5,106.7
2017-01-02T02:52:30,367552230,43.52348,-68.99158,3.1,119.4
2017-01-02T02:59:00,367552230,43.52261,-68.98951,1.8,-180.7
2017-01-02T03:03:00,367552230,43.52208,-68.98826,2.7,-56.1
2017-01-02T03:00:29,367552230,43.52243,-68.98905,2.5,127.4
2017-01-02T03:01:59,367552230,43.52221,-68.98855,3.7,123.1
2017-01-02T03:07:29,367552230,43.52157,-68.98671,1.8,73.4
2017-01-02T02:57:59,367552230,43.52276,-68.98985,1.8,72.8
2017-01-02T03:08:59,367552230,43.5214,-68.98625,3.0,62.2
2017-01-02T03:19:30,367552230,43.51996,-68.98257,1.1,177.0
2017-01-02T03:12:31,367552230,43.52087,-68.98512,2.7,75.0
2017-01-02T03:17:29,367552230,43.52021,-68.98327,5.5,123.3
2017-01-02T03:22:00,367552230,43.51954,-68.98167,1.5,121.7
2017-01-02T03:08:51,366920980,44.15187,-68.05259,2.3,-165.3
2017-01-02T03:24:00,366920980,44.14809,-68.06617,2.9,-161.6
2017-01-02T03:17:01,366920980,44.14956,-68.05959,2.5,-157.4
2017-01-02T03:20:31,366920980,44.14892,-68.06293,2.8,-156.3
2017-01-02T03:22:51,366920980,44.14837,-68.06508,2.8,-161.0
2017-01-02T03:29:51,366920980,44.14632,-68.0712,2.6,-164.1
2017-01-02T03:18:11,366920980,44.14936,-68.0607,2.7,-153.7
2017-01-02T03:19:20,366920980,44.14914,-68.06181,2.9,-157.9
2017-01-02T03:21:40,366920980,44.14864,-68.06395,2.9,-162.2
2017-01-02T03:27:30,366920980,44.14703,-68.06918,2.4,-162.7
2017-01-02T03:38:07,367543820,44.14679,-68.06978,3.8,-126.0
2017-01-02T03:12:21,366920980,44.15084,-68.05552,2.6,-164.7
2017-01-02T03:28:41,366920980,44.1467,-68.07018,2.3,-165.9
2017-01-02T03:26:20,366920980,44.14738,-68.06814,2.4,-171.3
2017-01-02T03:44:50,366920980,44.1418,-68.08398,2.4,-151.2
2017-01-02T03:25:11,366920980,44.14775,-68.06719,2.7,-168.5
2017-01-02T03:33:20,366920980,44.14507,-68.07406,2.5,-171.2
2017-01-02T03:33:16,367543820,44.14182,-68.07534,6.7,60.9
2017-01-02T03:35:36,367543820,44.14393,-68.0704,6.1,50.8
2017-01-02T03:40:28,367543820,44.14653,-68.07214,2.6,-185.8
2017-01-02T03:43:38,366886110,44.14858,-68.07769,1.4,193.5
